,ST_NUM,ST_NAME,ST_NAME_SUF,ZIPCODE,PTYPE,LU,OWN_OCC,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF,YR_BUILT,YR_REMOD,GROSS_AREA,LIVING_AREA,NUM_FLOORS,STRUCTURE_CLASS,R_BLDG_STYL,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_BTH_STYLE,R_BTH_STYLE2,R_BTH_STYLE3,R_KITCH,R_KITCH_STYLE,R_KITCH_STYLE2,R_KITCH_STYLE3,R_HEAT_TYP,R_AC,R_FPLACE,R_EXT_CND,R_OVRALL_CND,R_INT_CND,R_INT_FIN,R_VIEW,ST_ADDRESS,SALE_PRICE
1547,76,GEORGIA,ST,2121,104,R2,Y,230300,244700,475000,497800,11472.0,1900.0,2004.0,8459,5438,2.5,R,CV,G,A,12,5,2,0,M,M,,2,M,M,,W,N,0,F,A,A,N,A,76 georgia st,539900
1548,76,HEMMAN,ST,2131,101,R1,N,167200,621800,789000,826872,8634.0,2015.0,,4898,2948,2.0,R,CL,G,C,8,4,2,1,M,M,M,1,M,,,F,C,1,G,G,G,N,A,76 hemman st,876000
1549,76,LASELL,ST,2132,101,R1,Y,134900,337500,472400,495076,4000.0,1940.0,2016.0,2166,1368,2.0,R,CL,G,M,7,3,1,1,S,M,,1,M,,,W,C,1,G,G,G,N,A,76 lasell st,452000
1550,76,LONSDALE,ST,2124,105,R3,N,171100,588200,759300,795746,3713.0,1890.0,2003.0,6029,3804,2.5,R,CV,G,F,15,8,3,0,M,M,M,3,S,S,S,W,N,2,G,G,G,N,A,76 lonsdale st,872000
1551,76,OLNEY,ST,2121,105,R3,N,166700,387400,554100,580697,3982.0,1905.0,1984.0,5332,3714,3.0,R,DK,F,W,15,6,3,0,M,M,M,3,S,S,S,W,N,0,A,A,A,N,A,76 olney st,360000
1552,77,HAWTHORNE,ST,2131,101,R1,Y,161504,319536,481040,504130,5769.0,1950.0,0.0,2424,1092,1.0,R,CP,G,W,6,3,1,1,S,S,,1,S,,,W,N,1,A,A,A,N,A,77 hawthorne st,460000
1553,77,HOLWORTHY,ST,2121,105,R3,Y,97300,357500,454800,476631,3333.0,1905.0,2002.0,6184,4164,3.0,R,DK,F,M,18,9,3,3,M,M,M,3,M,M,M,W,N,0,A,A,A,N,A,77 holworthy st,600000
1554,77,MARYKNOLL,ST,2126,101,R1,Y,116500,200500,317000,332216,5000.0,1950.0,1960.0,1784,892,1.0,R,CP,G,W,5,2,1,0,S,,,1,S,,,F,N,1,A,A,A,N,A,77 maryknoll st,320000
1555,77,PARTRIDGE,ST,2132,101,R1,Y,108000,281700,389700,408406,3300.0,1963.0,2015.0,1818,864,1.0,R,RN,G,M,5,2,2,0,M,M,,1,M,,,W,C,1,G,G,G,N,A,77 partridge st,425000
1556,77,TORREY,ST,2124,105,R3,N,144000,365700,509700,534166,3118.0,1905.0,0.0,6207,4050,3.0,R,DK,F,M,17,11,3,0,N,N,N,3,S,N,N,F,N,1,G,A,A,N,A,77 torrey st,550000
1557,77,W COTTAGE,ST,2125,104,R2,Y,101545,368115,469660,492204,3736.0,1890.0,2015.0,4540,2968,2.5,R,CV,G,M,8,6,3,0,M,M,M,2,M,M,,W,C,0,G,G,G,N,A,77 w cottage st,567500
1558,77,WACHUSETT,ST,2130,101,R1,N,129400,449600,579000,606792,2453.0,1880.0,2011.0,5304,3242,2.5,R,CL,G,M,13,8,3,0,S,M,S,1,M,,,W,N,0,A,A,A,N,A,77 wachusett st,490000
1559,77,WOODLAND,RD,2130,101,R1,Y,245400,451000,696400,729828,9034.0,1970.0,0.0,2668,1794,1.0,R,RN,H,B,6,3,1,1,S,S,,1,S,,,W,N,0,G,G,G,N,A,77 woodland rd,400500
1560,771,BEECHMONT,ST,2136,101,R1,Y,132000,230900,362900,380320,5597.0,1958.0,0.0,2329,1320,2.0,R,CL,G,W,5,3,1,1,S,S,,1,S,,,F,N,0,A,A,A,N,A,771 beechmont st,391000
1561,772,LAGRANGE,ST,2132,101,R1,Y,146500,335900,482400,505556,6850.0,1920.0,2016.0,2731,1684,2.0,R,CV,G,W,8,4,2,1,M,M,S,1,M,,,W,C,0,A,A,G,N,F,772 lagrange st,490000
1562,774,BEECHMONT,ST,2136,101,R1,Y,119900,232700,352600,369525,4595.0,1960.0,2015.0,2388,1560,2.0,R,CL,G,A,6,3,2,1,S,S,M,1,S,,,W,N,0,A,A,A,N,A,774 beechmont st,350000
1563,78,BELLEVUE,ST,2132,101,R1,Y,190400,374600,565000,592120,6329.0,1942.0,2009.0,2956,1393,1.0,R,RN,G,W,8,4,3,0,M,M,M,1,M,,,W,C,1,A,G,G,N,A,78 bellevue st,640000
1564,78,BOWDOIN,ST,2121,101,R1,N,114640,148000,262640,275247,7280.0,1900.0,2016.0,4291,2729,2.0,R,CL,G,M,7,4,2,0,M,M,,1,M,,,W,N,0,A,A,A,N,A,78 bowdoin st,226000
1565,78,HILLSDALE,ST,2124,101,R1,Y,138000,279900,417900,437960,4080.0,1925.0,0.0,2106,1196,2.0,R,CL,H,M,5,2,1,1,S,S,,1,M,,,W,N,0,G,A,A,N,A,78 hillsdale st,479000
1566,78,PARSONS,ST,2135,105,R3,N,188100,600200,788300,826138,3962.0,1890.0,2004.0,4416,2721,2.5,R,CV,H,A,8,4,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,78 parsons st,1040000
1567,78,SOUTHBOURNE,RD,2130,101,R1,N,117400,264900,382300,400650,2592.0,1900.0,0.0,1259,672,2.0,R,CL,H,S,6,2,2,0,S,S,,1,S,,,W,N,1,G,A,A,N,A,78 southbourne rd,3100
1568,78,VOGEL,ST,2132,101,R1,Y,111800,321500,433300,454099,4072.0,1942.0,2005.0,3241,1591,1.5,R,CP,G,F,9,4,2,0,M,M,,1,M,,,W,N,0,A,A,G,N,A,78 vogel st,497000
1569,783,PARKER,ST,2120,104,R2,N,313300,364300,677600,710125,4749.0,1920.0,0.0,2994,1884,2.0,R,TF,G,F,12,6,2,0,N,N,,2,N,N,,S,N,0,P,P,P,N,F,783 parker st,800000
1570,787,LAGRANGE,ST,2132,101,R1,Y,135000,467300,602300,631211,4504.0,1910.0,2014.0,3109,2000,2.0,R,CL,G,C,7,3,2,1,M,M,M,1,M,,,F,C,1,G,G,G,N,A,787 lagrange st,620000
1571,79,COTTAGE,ST,2128,104,R2,N,166900,416200,583100,611089,3000.0,1997.0,2014.0,2318,1144,1.0,R,CV,G,M,11,3,3,0,M,M,M,2,M,M,,F,C,0,G,G,G,N,A,79 cottage st,725000
1572,79,GARNET,RD,2132,101,R1,Y,152100,461000,613100,642529,5000.0,1920.0,2013.0,2560,1873,2.0,R,CL,L,M,7,3,2,1,L,M,M,1,M,,,W,C,1,G,G,G,N,A,79 garnet rd,735000
1573,79,JOY,ST,2114,101,R1,Y,473100,1661200,2134300,2236747,824.0,1900.0,2015.0,3030,2418,4.0,R,RM,F,B,14,4,4,1,M,M,M,1,L,,,W,N,0,G,G,E,N,A,79 joy st,2900000
1574,79,REGIS,RD,2126,104,R2,N,135300,278900,414200,434082,3850.0,1920.0,0.0,4536,2629,2.0,R,CV,H,M,15,6,4,0,S,S,S,3,S,S,N,W,N,0,A,A,A,N,A,79 regis rd,560000
1575,79,TOPLIFF,ST,2122,105,R3,Y,151800,370000,521800,546847,4289.0,1905.0,,5314,3885,3.0,R,DK,F,M,17,11,3,0,S,S,S,3,S,S,S,F,N,0,A,A,A,N,A,79 topliff st,550000
1576,79,W MILTON,ST,2136,101,R1,N,158100,367900,526000,551248,10256.0,1899.0,,7677,4794,2.5,C,CL,G,M,8,5,1,1,N,N,N,1,N,,,W,N,0,A,A,A,N,A,79 w milton st,400000
1577,79,WELLINGTON HILL,ST,2126,101,R1,N,112400,168100,280500,293964,4363.0,1920.0,0.0,2315,1446,2.0,R,CL,L,M,7,4,1,1,S,S,,1,S,,,F,N,0,A,A,A,N,A,79 wellington hill st,222000
1578,79,WHITE,ST,2128,101,R1,Y,84700,142200,226900,237791,1019.0,1900.0,0.0,1716,1144,2.0,R,SD,G,M,6,1,1,0,N,,,1,N,,,W,N,0,A,A,A,N,A,79 white st,500000
1579,795,LAGRANGE,ST,2132,101,R1,Y,128900,228200,357100,374241,4500.0,1958.0,0.0,2448,1123,1.0,R,CP,G,M,6,3,1,0,S,,,1,S,,,W,N,1,A,A,G,N,A,795 lagrange st,404000
1580,8,ASHMONT,ST,2124,101,R1,Y,136300,390100,526400,551668,3700.0,1900.0,0.0,3873,2253,2.0,R,CL,G,W,8,5,1,1,M,S,,1,M,,,F,N,1,A,G,G,N,A,8 ashmont st,595000
1581,8,ATLANTIC,ST,2127,101,R1,Y,218900,645200,864100,905577,1969.0,1890.0,2014.0,3504,2232,3.0,R,SD,M,F,6,4,3,1,L,M,M,1,L,,,F,C,1,G,G,G,N,A,8 atlantic st,395000
1582,8,BECKET,ST,2124,105,R3,Y,159940,441430,601370,630236,3655.0,1900.0,0.0,4657,3216,3.0,R,DK,F,M,15,6,3,0,S,N,S,3,S,N,S,W,N,0,G,G,A,N,A,8 becket st,755000
1583,8,BIRD,ST,2125,104,R2,Y,112600,221400,334000,350032,2365.0,1919.0,1997.0,3318,2433,2.5,R,CV,G,M,12,6,2,0,S,S,,2,S,S,,W,N,0,G,A,A,N,A,8 bird st,398150
1584,8,BLACKWELL,ST,2122,101,R1,Y,137313,282645,419958,440116,4000.0,1926.0,0.0,3132,1854,2.0,R,CL,G,A,9,4,2,0,S,S,,1,S,,,W,N,0,A,A,A,N,A,8 blackwell st,465000
1585,8,BOYD,ST,2124,105,R3,N,116400,329200,445600,466989,3256.0,1900.0,0.0,4781,3120,3.0,R,DK,F,M,17,9,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,8 boyd st,556500
1586,8,BYRON,ST,2108,101,R1,Y,1620500,1915800,3536300,3706043,1587.0,1890.0,2016.0,2664,2574,2.0,R,RM,F,B,8,3,3,0,L,M,M,1,L,,,W,C,1,G,E,E,E,A,8 byron st,2890000
1587,8,CEDAR,ST,2129,101,R1,Y,293600,959300,1252900,1313040,1106.0,1850.0,0.0,2918,2187,3.0,R,RM,M,B,9,3,2,1,S,S,S,2,S,N,,W,N,3,G,A,A,N,A,8 cedar st,1500000
1588,8,CELIA,RD,2132,101,R1,N,185900,336300,522200,547266,5070.0,1930.0,0.0,2779,1666,2.0,R,CL,G,M,7,4,1,1,M,M,,1,M,,,W,N,1,A,A,A,N,A,8 celia rd,615000
1589,8,CLOVER,ST,2122,105,R3,Y,135800,428700,564500,591596,4984.0,1905.0,0.0,6036,4233,3.0,R,CV,G,M,15,6,3,0,N,N,N,3,N,N,N,E,N,0,A,A,A,N,A,8 clover st,975000
1590,8,COOPER,ST,2113,101,R1,N,265050,339390,604440,633453,500.0,1890.0,2016.0,1672,1220,3.0,R,RE,S,S,5,2,1,1,S,S,,1,S,,,E,N,0,A,A,A,N,A,8 cooper st,650000
1591,8,CURTIS,ST,2128,105,R3,N,126800,358400,485200,508490,2212.0,1890.0,0.0,4277,2893,3.0,R,DK,F,M,15,6,3,0,S,S,S,3,M,S,S,W,N,0,G,A,A,N,F,8 curtis st,675000
1592,8,DRAKE,PL,2128,104,R2,N,108100,155600,263700,276358,1088.0,1910.0,1990.0,2204,1320,2.0,R,RE,F,M,6,2,2,0,N,N,,2,N,N,,W,N,0,A,A,F,N,F,8 drake pl,400000
1593,8,EVERDEAN,ST,2122,101,R1,Y,106425,224433,330858,346740,2900.0,1910.0,1965.0,2768,1584,2.0,R,CL,G,W,8,5,1,1,S,S,,1,N,,,W,N,1,A,A,A,N,A,8 everdean st,332000
1594,8,FAIRVIEW,ST,2131,104,R2,Y,182400,426700,609100,638337,4200.0,1900.0,1996.0,4465,2560,2.0,R,CV,G,W,8,3,3,0,M,M,S,2,S,S,,W,N,0,A,A,G,N,A,8 fairview st,670500
1595,8,HALBORN,ST,2126,101,R1,N,64200,175300,239500,250996,2628.0,1935.0,0.0,1893,1027,1.5,R,CL,G,W,6,3,1,1,S,M,,1,S,,,W,N,0,A,A,A,N,A,8 halborn st,321000
1596,8,HARTWELL,ST,2121,105,R3,N,115173,185630,300803,315242,2880.0,1905.0,0.0,5794,4224,3.0,R,SD,F,B,15,6,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,8 hartwell st,1980000
1597,8,HELDUN,ST,2132,101,R1,Y,130900,340600,471500,494132,3825.0,1935.0,0.0,3256,1866,2.0,R,CL,G,M,8,4,1,1,S,S,,1,S,,,F,N,0,A,A,A,N,A,8 heldun st,563000
1598,8,HOWITT,RD,2132,101,R1,Y,173200,332300,505500,529764,3603.0,1930.0,0.0,3519,1847,2.0,R,CL,G,M,8,4,1,1,S,M,,1,M,,,W,N,0,A,A,A,N,A,8 howitt rd,850000
1599,8,KENNEY,ST,2130,101,R1,Y,181100,295800,476900,499792,2693.0,1900.0,0.0,2085,1235,2.0,R,CL,G,M,5,2,1,1,N,N,,1,N,,,W,N,0,A,A,F,N,A,8 kenney st,535000
1600,8,LANGDON,ST,2119,105,R3,N,95100,275800,370900,388703,1698.0,1885.0,1987.0,3388,2550,3.0,R,SD,M,M,12,6,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,8 langdon st,499900
1601,8,MANTHORNE,RD,2132,101,R1,Y,157500,328100,485600,508909,5410.0,1910.0,0.0,2446,1424,2.0,R,CL,L,M,7,3,1,1,S,N,,1,M,,,W,N,0,G,A,A,N,A,8 manthorne rd,625000
1602,8,MAPLE LEAF,DR,2136,101,R1,Y,161900,457800,619700,649446,10598.0,2008.0,,4823,2882,2.0,R,CL,G,F,8,4,2,1,M,M,M,1,M,,,F,C,1,G,G,G,N,A,8 maple leaf dr,599900
1603,8,MONTROSE,ST,2119,101,R1,Y,145900,264600,410500,430204,7183.0,1890.0,0.0,5019,2494,1.5,R,CP,G,F,7,3,1,1,M,S,,1,S,,,W,C,2,A,A,A,N,A,8 montrose st,537500
1604,8,NEWHALL,PL,2122,101,R1,Y,116700,203700,320400,335780,3184.0,1935.0,0.0,2336,931,1.0,R,CV,G,A,6,3,2,1,S,N,N,1,N,,,W,N,0,A,A,A,N,A,8 newhall pl,315000
1605,8,NORTON,ST,2136,101,R1,Y,103200,228600,331800,347727,5000.0,1950.0,0.0,2402,1326,1.5,R,CP,S,W,6,2,2,0,S,S,,1,S,,,F,N,1,A,A,A,N,A,8 norton st,675000
1606,8,PARIS,ST,2128,104,R2,N,95900,295700,391600,410397,900.0,1900.0,,2768,1812,3.0,R,RM,G,M,8,6,2,1,S,S,S,2,S,S,,W,N,0,A,A,A,N,A,8 paris st,605000
1607,8,PEAK HILL,RD,2132,101,R1,Y,168600,273400,442000,463216,6278.0,1965.0,0.0,2804,1260,1.0,R,CP,G,W,6,2,1,1,S,S,,1,S,,,W,N,1,A,A,A,N,A,8 peak hill rd,532000
1608,8,ROWENA,ST,2124,104,R2,N,171100,466300,637400,667995,7250.0,1905.0,2002.0,6242,3462,2.0,R,CV,H,W,16,8,2,0,S,S,,2,S,M,,W,N,0,A,A,A,N,A,8 rowena st,720000
1609,8,RUSKIN,ST,2132,101,R1,Y,270900,485300,756200,792498,12600.0,1890.0,1982.0,4564,2457,2.0,R,CL,G,F,9,6,1,1,M,S,,1,S,,,W,N,0,A,A,A,N,A,8 ruskin st,1020000
1610,8,SHELDON,ST,2131,101,R1,Y,115700,218500,334200,350242,3036.0,1900.0,0.0,2090,1142,1.5,R,CP,G,M,5,2,1,0,S,,,1,S,,,W,N,0,A,A,A,N,A,8 sheldon st,527000
1611,8,SYMPHONY,RD,2115,101,R1,N,390100,1603400,1993500,2089188,1418.0,1883.0,2011.0,3060,2630,3.0,R,RM,F,B,10,4,4,0,M,M,S,1,L,,,W,C,3,G,E,E,N,A,8 symphony rd,2230000
1612,8,THORNLEY,ST,2125,101,R1,Y,146100,414800,560900,587824,3232.0,1890.0,2001.0,3066,1998,2.0,R,CL,H,A,8,4,2,0,M,M,,1,M,,,F,N,1,A,G,G,N,A,8 thornley st,524000
1613,8,TRULL,ST,2125,101,R1,N,125600,204500,330100,345945,4496.0,1965.0,2016.0,2160,1080,1.0,R,RN,G,M,6,3,1,0,M,,,1,M,,,F,N,0,G,G,G,N,A,8 trull st,425900
1614,8,VARNEY,ST,2130,101,R1,Y,167700,348500,516200,540978,5000.0,1900.0,0.0,3713,1991,2.0,R,CL,G,M,8,3,1,1,S,S,,1,S,,,W,N,1,A,A,G,N,A,8 varney st,640000
1615,8,WESTCOTT,ST,2124,101,R1,Y,110100,240700,350800,367639,4050.0,1885.0,1970.0,3636,2040,2.0,R,CL,G,M,10,7,2,0,S,S,,1,S,,,W,N,0,A,G,G,N,A,8 westcott st,221550
1616,8,WHITMAN,ST,2124,104,R2,N,128500,220500,349000,365752,3626.0,1880.0,0.0,2833,1928,2.0,R,TF,G,F,9,5,2,0,S,S,,2,S,S,,W,N,0,F,A,A,N,A,8 whitman st,430000
1617,80,CALUMET,ST,2120,105,R3,Y,325100,1208700,1533800,1607423,3750.0,1905.0,0.0,7610,4817,3.0,R,DK,G,F,17,6,3,0,S,S,S,3,S,S,S,F,N,0,A,A,A,N,A,80 calumet st,355000
1618,80,CHANDLER,ST,2116,104,R2,N,468200,1454800,1923000,2015304,1100.0,1890.0,2016.0,3562,3203,4.0,R,RM,M,B,11,4,3,2,S,S,S,3,N,S,N,W,N,0,A,A,A,N,A,80 chandler st,3100000
1619,80,GREATON,RD,2132,101,R1,Y,180100,347400,527500,552820,6500.0,1920.0,0.0,5429,1777,1.0,R,BW,H,F,7,4,1,1,S,S,,1,S,,,W,N,1,A,A,A,N,A,80 greaton rd,565000
1620,80,GREENWOOD,ST,2121,105,R3,N,153600,284000,437600,458605,5483.0,1900.0,0.0,6324,3596,2.0,R,CV,G,W,12,4,3,0,N,S,S,3,S,S,S,F,N,0,A,A,A,N,A,80 greenwood st,410000
1621,80,HAMILTON,ST,2125,101,R1,Y,92400,293700,386100,404633,3545.0,1910.0,0.0,5631,3654,2.0,R,CL,G,F,14,7,3,0,M,M,M,1,M,,,F,N,0,A,A,G,N,A,80 hamilton st,522500
1622,80,HEMMAN,ST,2131,101,R1,Y,137900,284100,422000,442256,5012.0,1961.0,0.0,2304,1306,1.5,R,CP,G,M,7,3,2,0,S,S,,1,S,,,W,N,1,A,A,A,N,A,80 hemman st,472500
1623,80,LEIGHTON,RD,2136,101,R1,Y,129600,241400,371000,388808,7248.0,1955.0,2014.0,2461,2107,1.0,R,RR,G,M,7,3,1,1,S,S,,1,S,,,F,C,0,A,A,G,N,A,80 leighton rd,366000
1624,80,MARION,ST,2128,105,R3,N,121300,391000,512300,536890,1260.0,1900.0,0.0,4518,3254,3.0,R,RM,F,U,11,5,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,80 marion st,650000
1625,80,MESSINGER,ST,2126,101,R1,Y,96300,142700,239000,250472,6566.0,1950.0,0.0,2260,1148,1.0,R,RN,G,M,7,3,1,0,S,,,1,S,,,F,N,0,A,A,A,N,A,80 messinger st,316000
1626,80,WINTHROP,ST,2119,105,R3,N,120700,302500,423200,443514,3652.0,1925.0,1985.0,5200,3684,3.0,R,RE,F,B,17,8,3,0,N,N,N,3,N,N,N,W,N,0,A,A,A,N,A,80 winthrop st,650000
1627,81,CHILD,ST,2136,101,R1,Y,179700,289500,469200,491722,15726.0,1880.0,0.0,3835,2271,2.0,R,CL,G,W,8,4,1,1,S,S,,1,S,,,W,N,1,A,A,A,N,A,81 child st,485000
1628,81,GARDNER,ST,2132,101,R1,Y,126800,289300,416100,436073,3685.0,1950.0,2001.0,1791,1127,2.0,R,CL,G,M,7,3,2,0,M,M,,1,M,,,F,C,0,A,A,G,N,A,81 gardner st,430000
1629,81,HOUGHTON,ST,2122,101,R1,Y,126600,211400,338000,354224,4772.0,1960.0,2016.0,2300,1168,1.0,R,RN,G,M,6,3,1,1,M,M,,1,S,,,F,N,1,A,A,A,N,A,81 houghton st,320000
1630,81,PATTEN,ST,2130,101,R1,N,164115,411495,575610,603239,4558.0,1950.0,2016.0,2738,1524,2.0,R,CL,G,M,6,3,1,1,M,M,,1,M,,,F,C,1,G,G,G,N,A,81 patten st,705000
1631,81,ROCKDALE,ST,2126,101,R1,Y,125500,251500,377000,395096,4000.0,1910.0,1990.0,3239,1708,2.0,R,CL,H,W,7,3,2,0,S,S,,1,S,,,W,N,0,A,A,A,N,A,81 rockdale st,338000
1632,81,RUSSELL,ST,2129,101,R1,Y,204400,640200,844600,885141,1044.0,1869.0,2005.0,2106,1512,3.0,R,RM,F,W,7,3,2,0,M,M,,1,M,,,W,C,0,A,G,G,N,A,81 russell st,1070000
1633,81,RUTHVEN,ST,2121,105,R3,N,137400,280000,417400,437435,5721.0,1900.0,0.0,4719,2602,2.0,R,CV,G,M,14,8,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,81 ruthven st,365000
1634,81,WAYLAND,ST,2125,101,R1,Y,94100,155200,249300,261267,2002.0,1989.0,0.0,1652,980,2.0,R,RE,G,M,5,2,1,0,S,,,1,S,,,E,N,0,A,A,A,N,A,81 wayland st,265000
1635,81,WESTCHESTER,RD,2130,101,R1,Y,253400,372300,625700,655734,7954.0,1925.0,1960.0,2564,1588,2.0,R,CL,L,F,7,4,1,1,S,S,,1,S,,,W,N,1,A,A,A,N,A,81 westchester rd,850000
1636,81,WESTOVER,ST,2132,101,R1,Y,153000,360300,513300,537939,6000.0,1925.0,2000.0,2799,1350,2.0,R,CL,H,W,9,3,1,1,S,M,,1,S,,,W,N,1,G,G,G,N,A,81 westover st,597500
1637,82,BIRCH,ST,2131,101,R1,Y,131400,469200,600600,629429,4628.0,1895.0,2016.0,3713,2158,2.5,R,CL,G,W,9,4,3,1,M,M,M,1,M,,,W,C,0,G,G,G,N,A,82 birch st,690000
1638,82,HIGHLAND,ST,2119,101,R1,Y,123800,293900,417700,437750,2320.0,1890.0,0.0,4314,2911,2.5,R,CL,L,B,10,2,1,1,S,S,,1,S,,,W,N,4,G,A,A,N,A,82 highland st,1090000
1639,82,MUNROE,ST,2119,104,R2,Y,151200,199900,351100,367953,5460.0,1890.0,1984.0,3720,2432,2.0,R,TF,M,M,9,3,2,0,N,N,,2,N,N,,W,N,0,A,A,A,N,A,82 munroe st,425000
1640,822,CANTERBURY,ST,2131,101,R1,N,101700,252800,354500,371516,4370.0,1950.0,0.0,2590,1666,2.0,R,CL,G,M,8,4,1,2,S,S,S,1,S,,,W,N,0,A,A,A,N,A,822 canterbury st,375000
1641,83,CHESTNUT,ST,2108,101,R1,N,1130400,2821100,3951500,4141172,1496.0,1899.0,2000.0,5984,4188,3.0,R,RM,F,B,9,5,2,1,M,M,M,1,M,,,W,C,2,G,E,E,N,A,83 chestnut st,3900000
1642,83,ELM,ST,2129,101,R1,N,207000,633400,840400,880739,1560.0,1885.0,2002.0,3303,1991,2.0,R,CL,G,M,6,3,2,0,S,M,,1,M,,,W,C,0,A,G,G,N,A,83 elm st,2380000
1643,83,OAKMERE,ST,2132,101,R1,Y,132200,214500,346700,363342,4725.0,1960.0,0.0,2160,1080,1.0,R,RN,G,M,5,2,1,1,S,S,,1,S,,,F,N,1,A,A,A,N,A,83 oakmere st,410000
1644,83,ORANGE,ST,2131,104,R2,N,172000,428100,600100,628905,6050.0,1930.0,2015.0,4248,2198,1.5,R,CV,G,M,13,5,3,0,M,M,M,2,M,M,,W,C,1,A,G,G,N,A,83 orange st,630000
1645,83,TENNYSON,ST,2132,101,R1,Y,181700,407900,589600,617901,4692.0,1920.0,2012.0,2624,1590,2.0,R,CL,G,M,9,3,2,1,M,M,S,1,M,,,W,N,1,A,G,G,N,A,83 tennyson st,700000
1646,83,WALNUT,ST,2122,104,R2,Y,138900,277100,416000,435968,5397.0,1850.0,0.0,4136,2602,2.0,R,TF,G,M,8,4,2,0,S,S,,2,S,S,,W,N,0,A,A,A,N,A,83 walnut st,725000
1647,83,WEBSTER,ST,2128,105,R3,N,131300,374100,505400,529659,1182.0,1899.0,0.0,3684,2388,3.0,R,RM,F,W,9,4,3,0,S,S,S,3,S,S,S,S,N,0,F,A,A,N,A,83 webster st,419000
1648,839,PARKER,ST,2120,105,R3,Y,329700,1075400,1405100,1472545,5000.0,1900.0,2012.0,4200,3516,2.5,R,CV,L,W,21,10,4,0,M,M,S,3,M,S,S,F,N,0,A,A,G,N,A,839 parker st,3200
1649,84,CHESTERFIELD,ST,2136,101,R1,Y,96700,320800,417500,437540,4312.0,1950.0,2010.0,3208,2112,2.0,R,CL,G,M,8,5,2,1,M,M,M,1,M,,,W,N,0,A,A,G,N,A,84 chesterfield st,452500
1650,84,FAYSTON,ST,2121,105,R3,N,147200,360000,507200,531546,3342.0,1900.0,0.0,5886,4104,3.0,R,DK,F,F,18,9,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,84 fayston st,360000
1651,84,MESSINGER,ST,2126,101,R1,N,94600,194300,288900,302767,6538.0,1950.0,2015.0,2405,1187,1.0,R,RN,G,M,7,4,1,1,M,M,,1,M,,,W,N,0,A,A,A,N,A,84 messinger st,310000
1652,84,VAN WINKLE,ST,2124,105,R3,Y,143300,481200,624500,654476,2986.0,1915.0,0.0,5664,3780,3.0,R,DK,F,W,15,6,3,0,M,S,M,3,S,S,S,F,N,0,A,A,A,N,A,84 van winkle st,462000
1653,844,MORTON,ST,2124,101,R1,N,168000,149400,317400,332635,9142.0,1900.0,0.0,4151,2506,2.0,R,CL,G,M,9,6,3,1,S,S,S,1,S,,,F,N,0,A,A,A,N,A,844 morton st,340000
1654,85,CAMBRIDGE,ST,2129,105,R3,Y,135200,309000,444200,465522,2757.0,1870.0,0.0,3383,2040,2.0,R,CV,G,M,12,6,3,0,S,S,S,3,S,S,S,W,N,0,A,A,A,N,A,85 cambridge st,880000
1655,85,RUSKINDALE,RD,2136,101,R1,N,99600,246500,346100,362713,5200.0,1962.0,2016.0,2276,1456,2.0,R,CL,G,M,6,3,2,0,S,M,,1,M,,,W,C,1,G,A,A,N,A,85 ruskindale rd,375000
1656,85,SALMAN,ST,2132,101,R1,N,122400,298500,420900,441103,5264.0,1958.0,1982.0,2664,1481,1.5,R,CP,G,W,8,3,1,1,S,S,,1,M,,,W,N,1,A,A,A,N,A,85 salman st,480000
1657,85,SEARLE,RD,2132,101,R1,N,152900,762000,914900,958815,6391.0,2016.0,,4548,2788,2.0,R,CL,G,C,10,4,2,1,M,M,M,1,M,,,F,C,2,G,G,E,N,A,85 searle rd,952000
1658,85,THOMPSON,ST,2136,101,R1,Y,108600,238100,346700,363342,6050.0,1955.0,1980.0,2263,988,1.0,R,RN,G,W,6,2,2,0,M,S,,1,M,,,F,N,2,A,A,A,N,A,85 thompson st,350000
1659,85,WESTOVER,ST,2132,101,R1,N,141400,258300,399700,418886,5000.0,1888.0,0.0,2998,1512,1.0,R,BW,G,U,6,2,1,1,N,N,,1,N,,,W,N,0,A,A,A,N,A,85 westover st,445000
1660,86,BREMEN,ST,2128,105,R3,N,143800,397500,541300,567282,1824.0,1910.0,2006.0,3476,2496,3.0,,RE,F,B,11,3,3,0,M,M,M,3,S,S,M,S,N,0,A,A,A,N,A,86 bremen st,849900
1661,86,LODGEHILL,RD,2136,101,R1,Y,133600,241400,375000,393000,6000.0,1959.0,0.0,2256,1440,2.0,R,CL,G,M,6,3,1,1,S,S,,1,S,,,F,N,0,A,A,A,N,A,86 lodgehill rd,422500
1662,86,TYNDALE,ST,2131,101,R1,Y,141100,309300,450400,472020,4510.0,1925.0,0.0,2688,1380,2.0,R,CL,G,M,7,3,2,0,S,N,,1,S,,,W,N,0,A,A,A,N,F,86 tyndale st,560000
